behavior_type,data_id,decoded_params,init_id,parameters,route_id,safebench_scenario_name,scenario_id,scenario_name,scene_id,seed,template_name
hard_brake,64,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 15.826679850799415, ""front_offset"": 30.081279863712105, ""hard_brake_duration"": 1.3259760411047417, ""hard_brake_strength"": 0.7957246369341116, ""recovery_speed"": 3.251969512560867, ""template_name"": ""straight_follow"", ""trigger_distance"": 18.690775095869643}",4,4.pth,2,VehicleTurningRoute,2,scenario_02,65,202673,straight_follow
hard_brake,65,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.092455197248533, ""front_offset"": 30.86378867296618, ""hard_brake_duration"": 1.4800823519531348, ""hard_brake_strength"": 0.7304474131530361, ""recovery_speed"": 3.3787942949640644, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.816121568888397}",5,5.pth,2,VehicleTurningRoute,2,scenario_02,66,202674,straight_follow
hard_brake,66,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.87947513250495, ""front_offset"": 35.44498421370356, ""hard_brake_duration"": 1.7920772736926094, ""hard_brake_strength"": 0.8855099810557869, ""recovery_speed"": 3.4996927104754056, ""template_name"": ""straight_follow"", ""trigger_distance"": 17.311593575709548}",6,6.pth,2,VehicleTurningRoute,2,scenario_02,67,202675,straight_follow
hard_brake,67,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 15.579833211899302, ""front_offset"": 34.130420289381846, ""hard_brake_duration"": 2.198627628754146, ""hard_brake_strength"": 0.8619340264351939, ""recovery_speed"": 4.845845649103807, ""template_name"": ""straight_follow"", ""trigger_distance"": 19.35219168818555}",7,7.pth,2,VehicleTurningRoute,2,scenario_02,68,202676,straight_follow
hard_brake,68,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 14.388215211298991, ""front_offset"": 39.40647914472305, ""hard_brake_duration"": 2.0028792972496055, ""hard_brake_strength"": 0.9663888627638421, ""recovery_speed"": 3.2857023011551334, ""template_name"": ""straight_follow"", ""trigger_distance"": 22.857232098167042}",8,8.pth,2,VehicleTurningRoute,2,scenario_02,69,202677,straight_follow
hard_brake,69,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.87671731579207, ""front_offset"": 34.635956394291114, ""hard_brake_duration"": 2.2300015025270614, ""hard_brake_strength"": 0.7564868749771813, ""recovery_speed"": 5.670339024770562, ""template_name"": ""straight_follow"", ""trigger_distance"": 19.54095644452894}",9,9.pth,2,VehicleTurningRoute,2,scenario_02,70,202678,straight_follow
passing,70,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 23.53440171227367, ""slow_front_offset"": 32.364868707201275, ""slow_front_speed"": 4.042362040144636, ""target_lane"": 0, ""target_lane_front_offset"": 55.899270419474945, ""target_lane_front_speed"": 10.674120751939189, ""template_name"": ""passing""}",0,0.pth,3,VehicleTurningRoute,2,scenario_02,71,203669,passing
passing,71,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 24.896702091887803, ""slow_front_offset"": 34.32295086456586, ""slow_front_speed"": 4.576806989292726, ""target_lane"": 0, ""target_lane_front_offset"": 59.219652956453665, ""target_lane_front_speed"": 10.047191752727171, ""template_name"": ""passing""}",1,1.pth,3,VehicleTurningRoute,2,scenario_02,72,203670,passing
passing,72,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 20.77244089935988, ""slow_front_offset"": 28.3255211468676, ""slow_front_speed"": 4.556680038805171, ""target_lane"": 0, ""target_lane_front_offset"": 49.09796204622748, ""target_lane_front_speed"": 13.334136464636387, ""template_name"": ""passing""}",2,2.pth,3,VehicleTurningRoute,2,scenario_02,73,203671,passing
passing,73,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 28.536222668657487, ""slow_front_offset"": 34.06533258720493, ""slow_front_speed"": 6.066952079093629, ""target_lane"": 0, ""target_lane_front_offset"": 62.601555255862415, ""target_lane_front_speed"": 9.901748977858407, ""template_name"": ""passing""}",3,3.pth,3,VehicleTurningRoute,2,scenario_02,74,203672,passing
passing,74,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 28.574852698709986, ""slow_front_offset"": 26.91135946793769, ""slow_front_speed"": 6.669338829040743, ""target_lane"": 0, ""target_lane_front_offset"": 55.486212166647675, ""target_lane_front_speed"": 11.930602606398734, ""template_name"": ""passing""}",4,4.pth,3,VehicleTurningRoute,2,scenario_02,75,203673,passing
passing,75,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 26.38161053612856, ""slow_front_offset"": 30.721083057960694, ""slow_front_speed"": 6.593366075376037, ""target_lane"": 0, ""target_lane_front_offset"": 57.10269359408925, ""target_lane_front_speed"": 11.201453408434055, ""template_name"": ""passing""}",5,5.pth,3,VehicleTurningRoute,2,scenario_02,76,203674,passing
passing,76,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 24.984081033435253, ""slow_front_offset"": 34.425981752635835, ""slow_front_speed"": 7.106072814383352, ""target_lane"": 0, ""target_lane_front_offset"": 59.41006278607109, ""target_lane_front_speed"": 9.271367252862952, ""template_name"": ""passing""}",6,6.pth,3,VehicleTurningRoute,2,scenario_02,77,203675,passing
passing,77,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 29.613253731402622, ""slow_front_offset"": 32.112869031362465, ""slow_front_speed"": 7.482362176060212, ""target_lane"": 0, ""target_lane_front_offset"": 61.72612276276509, ""target_lane_front_speed"": 9.934399565877674, ""template_name"": ""passing""}",7,7.pth,3,VehicleTurningRoute,2,scenario_02,78,203676,passing
passing,78,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 24.019604517982355, ""slow_front_offset"": 26.878414896640212, ""slow_front_speed"": 6.557627086604315, ""target_lane"": 0, ""target_lane_front_offset"": 50.89801941462257, ""target_lane_front_speed"": 9.937641236754025, ""template_name"": ""passing""}",8,8.pth,3,VehicleTurningRoute,2,scenario_02,79,203677,passing
passing,79,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 32.28143978105011, ""slow_front_offset"": 30.978581132880176, ""slow_front_speed"": 7.770959024676582, ""target_lane"": 0, ""target_lane_front_offset"": 63.26002091393029, ""target_lane_front_speed"": 9.73567638904275, ""template_name"": ""passing""}",9,9.pth,3,VehicleTurningRoute,2,scenario_02,80,203678,passing
sudden_decel,80,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 2.8663306589110045, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 15.384281843595227, ""front_offset"": 21.82988054497411, ""template_name"": ""straight_follow"", ""trigger_distance"": 13.01148283772676}",0,0.pth,0,OtherLeadingVehicle,3,scenario_03,81,300669,straight_follow
sudden_decel,81,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.0613105342240305, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.468700031891885, ""front_offset"": 21.246781938716374, ""template_name"": ""straight_follow"", ""trigger_distance"": 17.659391859641804}",1,1.pth,0,OtherLeadingVehicle,3,scenario_03,82,300670,straight_follow
sudden_decel,82,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.849870275920186, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.830888349984841, ""front_offset"": 25.575281301391037, ""template_name"": ""straight_follow"", ""trigger_distance"": 13.54696100833609}",2,2.pth,0,OtherLeadingVehicle,3,scenario_03,83,300671,straight_follow
sudden_decel,83,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.5795694873584116, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 14.862764952354802, ""front_offset"": 27.793868181717016, ""template_name"": ""straight_follow"", ""trigger_distance"": 13.233549973546001}",3,3.pth,0,OtherLeadingVehicle,3,scenario_03,84,300672,straight_follow
sudden_decel,84,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.321820376689809, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.604545532666826, ""front_offset"": 29.173049760469432, ""template_name"": ""straight_follow"", ""trigger_distance"": 16.734284487131518}",4,4.pth,0,OtherLeadingVehicle,3,scenario_03,85,300673,straight_follow
sudden_decel,85,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.293790395192718, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.009926953978324, ""front_offset"": 29.42157988535966, ""template_name"": ""straight_follow"", ""trigger_distance"": 18.578258747249283}",5,5.pth,0,OtherLeadingVehicle,3,scenario_03,86,300674,straight_follow
sudden_decel,86,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 4.799281902003055, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.006307132504023, ""front_offset"": 25.091762487154206, ""template_name"": ""straight_follow"", ""trigger_distance"": 17.635666162797776}",6,6.pth,0,OtherLeadingVehicle,3,scenario_03,87,300675,straight_follow
sudden_decel,87,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.193212065897256, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.350340227242798, ""front_offset"": 28.272774818593664, ""template_name"": ""straight_follow"", ""trigger_distance"": 12.756529975901937}",7,7.pth,0,OtherLeadingVehicle,3,scenario_03,88,300676,straight_follow
sudden_decel,88,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.4074336822345335, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 14.34712283747593, ""front_offset"": 27.723754524770527, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.682601358023625}",8,8.pth,0,OtherLeadingVehicle,3,scenario_03,89,300677,straight_follow
sudden_decel,89,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.983794425166837, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.871397581524368, ""front_offset"": 31.76073668914479, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.801273286747863}",9,9.pth,0,OtherLeadingVehicle,3,scenario_03,90,300678,straight_follow
speed_oscillation,90,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.303056350672005, ""front_offset"": 29.488362425966496, ""oscillation_amplitude"": 3.011741102225889, ""oscillation_base_speed"": 8.013427274263185, ""oscillation_period"": 3.194993222014359, ""template_name"": ""straight_follow"", ""trigger_distance"": 14.609040201379598}",0,0.pth,1,OtherLeadingVehicle,3,scenario_03,91,301669,straight_follow
speed_oscillation,91,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.456557317281806, ""front_offset"": 30.750301291459294, ""oscillation_amplitude"": 3.6204662841384536, ""oscillation_base_speed"": 9.29062724900788, ""oscillation_period"": 2.984334938090717, ""template_name"": ""straight_follow"", ""trigger_distance"": 14.411166332599603}",1,1.pth,1,OtherLeadingVehicle,3,scenario_03,92,301670,straight_follow
speed_oscillation,92,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.548518830693688, ""front_offset"": 28.163118659340043, ""oscillation_amplitude"": 2.767384947609804, ""oscillation_base_speed"": 10.447766715342977, ""oscillation_period"": 2.765598964918697, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.045028672060965}",2,2.pth,1,OtherLeadingVehicle,3,scenario_03,93,301671,straight_follow
speed_oscillation,93,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.26007289466731, ""front_offset"": 31.56503213679177, ""oscillation_amplitude"": 3.611038520999147, ""oscillation_base_speed"": 8.274756039795601, ""oscillation_period"": 2.5166363920360917, ""template_name"": ""straight_follow"", ""trigger_distance"": 13.890772426431147}",3,3.pth,1,OtherLeadingVehicle,3,scenario_03,94,301672,straight_follow
speed_oscillation,94,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 14.668648372783174, ""front_offset"": 31.52165111552094, ""oscillation_amplitude"": 3.4238501679705022, ""oscillation_base_speed"": 7.135882718707263, ""oscillation_period"": 2.8611139204865452, ""template_name"": ""straight_follow"", ""trigger_distance"": 18.912432078919046}",4,4.pth,1,OtherLeadingVehicle,3,scenario_03,95,301673,straight_follow
speed_oscillation,95,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 15.387899118015982, ""front_offset"": 27.189557811448697, ""oscillation_amplitude"": 3.672146151604186, ""oscillation_base_speed"": 10.89967339285911, ""oscillation_period"": 2.544838163124006, ""template_name"": ""straight_follow"", ""trigger_distance"": 17.891359684650293}",5,5.pth,1,OtherLeadingVehicle,3,scenario_03,96,301674,straight_follow
speed_oscillation,96,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.097909855642595, ""front_offset"": 32.412435080587706, ""oscillation_amplitude"": 2.8642942915130987, ""oscillation_base_speed"": 8.99806049055059, ""oscillation_period"": 2.7049909968717043, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.677694560716251}",6,6.pth,1,OtherLeadingVehicle,3,scenario_03,97,301675,straight_follow
speed_oscillation,97,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 10.955648830913924, ""front_offset"": 28.773013862980633, ""oscillation_amplitude"": 3.108759390452872, ""oscillation_base_speed"": 8.353554966118942, ""oscillation_period"": 3.3291079018114202, ""template_name"": ""straight_follow"", ""trigger_distance"": 19.060102267480573}",7,7.pth,1,OtherLeadingVehicle,3,scenario_03,98,301676,straight_follow
speed_oscillation,98,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.266900035442378, ""front_offset"": 32.70773829873818, ""oscillation_amplitude"": 3.270314850324147, ""oscillation_base_speed"": 10.636884654926604, ""oscillation_period"": 3.460523303697854, ""template_name"": ""straight_follow"", ""trigger_distance"": 13.749822797859325}",8,8.pth,1,OtherLeadingVehicle,3,scenario_03,99,301677,straight_follow
speed_oscillation,99,"{""behavior_type"": ""speed_oscillation"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.78492697401945, ""front_offset"": 34.01355522912412, ""oscillation_amplitude"": 3.476913807469157, ""oscillation_base_speed"": 8.39316380872027, ""oscillation_period"": 3.119420904573564, ""template_name"": ""straight_follow"", ""trigger_distance"": 20.27360310726074}",9,9.pth,1,OtherLeadingVehicle,3,scenario_03,100,301678,straight_follow
hard_brake,100,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.984400682901956, ""front_offset"": 30.62239547231473, ""hard_brake_duration"": 1.1708887346729344, ""hard_brake_strength"": 0.9117217881790389, ""recovery_speed"": 5.41603877142078, ""template_name"": ""straight_follow"", ""trigger_distance"": 20.71234378033}",0,0.pth,2,OtherLeadingVehicle,3,scenario_03,101,302669,straight_follow
hard_brake,101,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.98981932110682, ""front_offset"": 33.29663911936632, ""hard_brake_duration"": 1.0262438219664387, ""hard_brake_strength"": 0.8183811647761107, ""recovery_speed"": 5.59428367030562, ""template_name"": ""straight_follow"", ""trigger_distance"": 20.77134534321854}",1,1.pth,2,OtherLeadingVehicle,3,scenario_03,102,302670,straight_follow
hard_brake,102,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 10.843377921629747, ""front_offset"": 28.250463421347355, ""hard_brake_duration"": 1.8069078055435255, ""hard_brake_strength"": 0.8061233159661488, ""recovery_speed"": 4.158314792702662, ""template_name"": ""straight_follow"", ""trigger_distance"": 18.66574863501812}",2,2.pth,2,OtherLeadingVehicle,3,scenario_03,103,302671,straight_follow
hard_brake,103,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.574350417962552, ""front_offset"": 35.780825067811975, ""hard_brake_duration"": 1.4142273680880633, ""hard_brake_strength"": 0.9408217242618984, ""recovery_speed"": 3.4821167812819382, ""template_name"": ""straight_follow"", ""trigger_distance"": 18.30302736500088}",3,3.pth,2,OtherLeadingVehicle,3,scenario_03,104,302672,straight_follow
hard_brake,104,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.588609729003299, ""front_offset"": 31.354556849256845, ""hard_brake_duration"": 1.3183536489989058, ""hard_brake_strength"": 0.8057099653512486, ""recovery_speed"": 5.1854819048427645, ""template_name"": ""straight_follow"", ""trigger_distance"": 16.622142311182962}",4,4.pth,2,OtherLeadingVehicle,3,scenario_03,105,302673,straight_follow
hard_brake,105,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 14.688857007810277, ""front_offset"": 31.4121286977648, ""hard_brake_duration"": 1.9093731468114516, ""hard_brake_strength"": 0.7341446998149656, ""recovery_speed"": 4.93819501575984, ""template_name"": ""straight_follow"", ""trigger_distance"": 16.400089427633453}",5,5.pth,2,OtherLeadingVehicle,3,scenario_03,106,302674,straight_follow
hard_brake,106,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 14.110858189865603, ""front_offset"": 35.1373144769548, ""hard_brake_duration"": 1.261768486658299, ""hard_brake_strength"": 0.954303339608424, ""recovery_speed"": 5.999732454807446, ""template_name"": ""straight_follow"", ""trigger_distance"": 16.588877990956295}",6,6.pth,2,OtherLeadingVehicle,3,scenario_03,107,302675,straight_follow
hard_brake,107,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 11.208537315247785, ""front_offset"": 39.494187056323405, ""hard_brake_duration"": 2.001815469772593, ""hard_brake_strength"": 0.7543179775461933, ""recovery_speed"": 3.635240422150998, ""template_name"": ""straight_follow"", ""trigger_distance"": 16.436120495905364}",7,7.pth,2,OtherLeadingVehicle,3,scenario_03,108,302676,straight_follow
hard_brake,108,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.276960416778383, ""front_offset"": 34.185607306974234, ""hard_brake_duration"": 1.4775855025358013, ""hard_brake_strength"": 0.836401492893349, ""recovery_speed"": 5.896212584135062, ""template_name"": ""straight_follow"", ""trigger_distance"": 16.189724416148692}",8,8.pth,2,OtherLeadingVehicle,3,scenario_03,109,302677,straight_follow
hard_brake,109,"{""behavior_type"": ""hard_brake"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 14.536426198494054, ""front_offset"": 37.00339378320944, ""hard_brake_duration"": 1.9262650579549605, ""hard_brake_strength"": 0.77137114623174, ""recovery_speed"": 3.6634182727154156, ""template_name"": ""straight_follow"", ""trigger_distance"": 18.799760404095764}",9,9.pth,2,OtherLeadingVehicle,3,scenario_03,110,302678,straight_follow
passing,110,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 26.934903417995578, ""slow_front_offset"": 27.57382268419746, ""slow_front_speed"": 5.356773685612504, ""target_lane"": 0, ""target_lane_front_offset"": 54.50872610219304, ""target_lane_front_speed"": 14.083204828656827, ""template_name"": ""passing""}",0,0.pth,3,OtherLeadingVehicle,3,scenario_03,111,303669,passing
passing,111,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 25.937024285717946, ""slow_front_offset"": 26.923360156349993, ""slow_front_speed"": 5.881010381408645, ""target_lane"": 0, ""target_lane_front_offset"": 52.86038444206794, ""target_lane_front_speed"": 9.429295264261022, ""template_name"": ""passing""}",1,1.pth,3,OtherLeadingVehicle,3,scenario_03,112,303670,passing
passing,112,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 25.210911436095927, ""slow_front_offset"": 34.17550694581168, ""slow_front_speed"": 4.9967231732318185, ""target_lane"": 0, ""target_lane_front_offset"": 59.3864183819076, ""target_lane_front_speed"": 10.944330038009305, ""template_name"": ""passing""}",2,2.pth,3,OtherLeadingVehicle,3,scenario_03,113,303671,passing
passing,113,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 24.231434016305332, ""slow_front_offset"": 27.861666239668576, ""slow_front_speed"": 5.942916234213922, ""target_lane"": 0, ""target_lane_front_offset"": 52.09310025597391, ""target_lane_front_speed"": 9.227010467202014, ""template_name"": ""passing""}",3,3.pth,3,OtherLeadingVehicle,3,scenario_03,114,303672,passing
passing,114,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 22.165435496014446, ""slow_front_offset"": 33.30047360660321, ""slow_front_speed"": 5.3765454046885335, ""target_lane"": 0, ""target_lane_front_offset"": 55.46590910261766, ""target_lane_front_speed"": 10.211032660423017, ""template_name"": ""passing""}",4,4.pth,3,OtherLeadingVehicle,3,scenario_03,115,303673,passing
passing,115,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 22.1697001478773, ""slow_front_offset"": 26.584710693445636, ""slow_front_speed"": 7.208077840008449, ""target_lane"": 0, ""target_lane_front_offset"": 48.75441084132294, ""target_lane_front_speed"": 11.211743997240475, ""template_name"": ""passing""}",5,5.pth,3,OtherLeadingVehicle,3,scenario_03,116,303674,passing
passing,116,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 25.464401524003755, ""slow_front_offset"": 30.227558157458205, ""slow_front_speed"": 5.677484415090165, ""target_lane"": 0, ""target_lane_front_offset"": 55.69195968146196, ""target_lane_front_speed"": 9.863923260163503, ""template_name"": ""passing""}",6,6.pth,3,OtherLeadingVehicle,3,scenario_03,117,303675,passing
passing,117,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 27.304700600244875, ""slow_front_offset"": 31.830905737435625, ""slow_front_speed"": 5.754789536787458, ""target_lane"": 0, ""target_lane_front_offset"": 59.1356063376805, ""target_lane_front_speed"": 12.709713627805762, ""template_name"": ""passing""}",7,7.pth,3,OtherLeadingVehicle,3,scenario_03,118,303676,passing
passing,118,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 30.6120764915785, ""slow_front_offset"": 31.24131298715453, ""slow_front_speed"": 7.318728477187813, ""target_lane"": 0, ""target_lane_front_offset"": 61.85338947873303, ""target_lane_front_speed"": 11.48486524766895, ""template_name"": ""passing""}",8,8.pth,3,OtherLeadingVehicle,3,scenario_03,119,303677,passing
passing,119,"{""behavior_type"": ""passing"", ""ego_lane"": 1, ""ego_speed"": 18.0, ""passing_gap"": 28.962076301133628, ""slow_front_offset"": 27.22932445935124, ""slow_front_speed"": 7.69618216392306, ""target_lane"": 0, ""target_lane_front_offset"": 56.19140076048487, ""target_lane_front_speed"": 9.970728855098349, ""template_name"": ""passing""}",9,9.pth,3,OtherLeadingVehicle,3,scenario_03,120,303678,passing
sudden_decel,120,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.3895699747326447, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 10.956324199987495, ""front_offset"": 25.873527361809536, ""template_name"": ""straight_follow"", ""trigger_distance"": 17.033745135034614}",0,0.pth,0,ManeuverOppositeDirection,4,scenario_04,121,400669,straight_follow
sudden_decel,121,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 4.170651421598823, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.607618675057967, ""front_offset"": 21.63217758398196, ""template_name"": ""straight_follow"", ""trigger_distance"": 11.027032912904755}",1,1.pth,0,ManeuverOppositeDirection,4,scenario_04,122,400670,straight_follow
sudden_decel,122,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.5874370594109215, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 10.052069970529864, ""front_offset"": 21.902843596995858, ""template_name"": ""straight_follow"", ""trigger_distance"": 16.474107024894614}",2,2.pth,0,ManeuverOppositeDirection,4,scenario_04,123,400671,straight_follow
sudden_decel,123,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 4.21434147627232, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 14.560224804496485, ""front_offset"": 27.092891942027695, ""template_name"": ""straight_follow"", ""trigger_distance"": 17.516215879677375}",3,3.pth,0,ManeuverOppositeDirection,4,scenario_04,124,400672,straight_follow
sudden_decel,124,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.127884091802735, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 15.989417853620076, ""front_offset"": 28.80175399048671, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.530226606414617}",4,4.pth,0,ManeuverOppositeDirection,4,scenario_04,125,400673,straight_follow
sudden_decel,125,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 4.781267243329692, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.13710138563718, ""front_offset"": 29.73893623175904, ""template_name"": ""straight_follow"", ""trigger_distance"": 16.693299866902844}",5,5.pth,0,ManeuverOppositeDirection,4,scenario_04,126,400674,straight_follow
sudden_decel,126,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 5.437890815795682, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.514804570835345, ""front_offset"": 32.49748745962541, ""template_name"": ""straight_follow"", ""trigger_distance"": 15.969290729992757}",6,6.pth,0,ManeuverOppositeDirection,4,scenario_04,127,400675,straight_follow
sudden_decel,127,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 5.051306175647056, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 12.640936269947645, ""front_offset"": 26.381070761636057, ""template_name"": ""straight_follow"", ""trigger_distance"": 12.420529209778074}",7,7.pth,0,ManeuverOppositeDirection,4,scenario_04,128,400676,straight_follow
sudden_decel,128,"{""behavior_type"": ""sudden_decel"", ""decel_target_speed"": 3.4156925123244206, ""ego_lane"": 1, ""ego_speed"": 18.0, ""front_initial_speed"": 13.3197139897064, ""front_offset"": 33.69633287918728, ""template_name"": ""straight_follow"", ""trigger_distance"": 14.87859690525682}",8,8.pth,0,ManeuverOppositeDirection,4,scenario_04,129,400677,straight_follow
